x	y
688585	279492
688428	279584
688330	279654
688274	279615
688202	279567
688139	279627
688061	279700
687992	279764
687943	279816
687920	279834
687897	279857
687887	279884
687868	279908
687843	279932
687838	279951
687838	279965
687823	279988
687788	280070
687780	280112
687770	280148
687760	280174
687750	280215
687735	280284
687712	280370
687704	280399
687696	280428
687702	280438
687701	280455
687681	280461
687668	280520
687675	280628
687693	280653
687708	280735
687708	280785
687718	280825
687458	280870
687063	280878
687035	280783
687010	280725
686918	280485
686883	280500
686768	280258
686753	280265
686728	280213
686668	280255
686583	280290
686308	280165
686285	280143
686275	280153
686138	280045
686015	279958
685758	279755
685648	279658
685565	279610
685525	279660
685443	279718
685358	279728
685275	279748
685203	279843
685120	279915
685100	279898
685053	279975
685040	279963
685018	279973
684973	279943
684923	279895
684770	279978
684728	280018
684690	280063
684590	280010
684483	280318
684503	280540
684355	280555
684288	280570
684200	280558
684163	280548
684098	280490
683988	280448
683803	280463
683640	280398
683550	280328
683445	280233
683303	280195
683255	280195
683238	280243
683183	280198
683008	280070
682963	280045
682933	280018
682898	279995
682803	279990
682725	279965
682713	279923
682703	279853
682635	279785
682643	279715
682668	279675
682670	279635
682690	279605
682720	279580
682733	279548
682743	279498
682753	279473
682808	279260
682835	279215
682848	279180
682855	279125
682835	279115
682863	279078
682860	279045
682820	279048
682748	279123
682640	279158
682590	279183
682523	279203
682483	279228
682380	279278
682328	279318
682260	279390
682268	279458
682295	279520
682288	279590
682235	279745
682165	279710
682088	279623
682040	279583
681983	279543
681873	279480
681810	279453
681750	279438
681835	279168
681915	279135
681985	279063
681945	278980
681915	278883
681928	278833
682003	278730
682053	278700
682118	278583
682113	278543
682138	278505
682225	278435
682260	278390
682255	278330
682285	278293
682348	278248
682278	278190
682253	278115
682255	278055
682240	278000
682227	277957
682190	277907
682145	277815
682060	277817
681992	277812
681887	277790
681740	277747
681645	277732
681475	277692
681400	277710
681287	277747
681167	277800
681082	277847
680935	277922
680800	277967
680742	277980
680637	277980
680602	277962
680577	277957
680557	277927
680515	277942
680427	277887
680372	277897
680087	277932
679990	277955
679800	277952
679755	277945
679720	277947
679732	277892
679770	277827
679730	277840
679547	277852
679487	277850
679380	277860
679322	277872
679292	277870
679242	277905
679270	277810
679287	277617
679287	277535
679305	277472
679282	277462
679300	277407
679332	277357
679187	277360
679132	277457
679047	277390
678975	277410
678990	277440
678965	277480
678907	277610
678850	277655
678805	277680
678640	277555
678582	277560
678512	277557
678462	277567
678437	277612
678420	277657
678390	277705
678352	277740
678352	277805
678392	277845
678407	277900
678407	277945
678332	277982
678317	278000
678293	278045
678275	278103
678273	278140
678170	278178
678065	278205
677970	278235
677768	278183
677718	278120
677723	278025
677730	278000
677747	277922
677782	277885
677875	277855
677965	277840
678012	277800
678055	277777
678087	277667
678082	277635
677885	277495
677862	277470
677702	277412
677622	277397
677580	277367
677587	277315
677645	277230
677702	277205
677802	277222
677892	277222
677945	277175
678045	277130
678110	277085
678007	277052
677882	277042
677825	277045
677777	276932
677725	276932
677677	276942
677562	277000
677497	277025
677470	277050
677442	277085
677395	277160
677327	277212
677300	277240
677277	277275
677227	277377
677197	277530
677167	277580
677137	277650
677112	277782
677092	277867
677030	278000
677015	278030
677065	278225
677105	278328
677118	278383
677153	278463
677180	278540
677233	278768
677253	278835
677253	278883
677170	279023
677155	278975
677055	278850
676998	278913
676905	278830
676828	278730
676725	278618
676690	278630
676580	278560
676598	278533
676528	278503
676500	278545
676425	278595
676260	278720
676135	278718
676008	278750
675903	278713
675880	278708
675615	278620
675453	278765
675278	278878
675203	278908
675178	278900
675155	278925
675113	279008
674965	279005
674918	279120
674863	279235
674713	279393
674603	279533
674483	279625
674198	279858
674095	279903
673978	280043
673500	279985
673330	279958
673203	279968
673172	279969
673131	279979
673059	280106
672942	280282
672809	280546
672742	280657
672669	280714
672619	280840
672643	280965
672688	281076
672809	281282
672867	281347
672898	281371
672998	281400
673170	281425
673300	281453
673388	281505
673395	281475
673418	281485
673445	281515
673460	281553
673503	281630
673520	281650
673543	281723
673560	281798
673645	281868
673753	281940
673740	281970
673703	282020
673603	282168
673593	282243
673573	282335
673548	282405
673433	282558
673280	282795
673143	283000
673070	283100
672948	283145
672873	283203
672753	283225
672650	283223
672613	283345
672560	283460
672543	283480
672518	283495
672758	283935
672870	284088
672948	284178
673045	284275
673115	284353
673225	284490
673260	284528
673428	284868
673495	284810
673593	284863
673663	284788
673855	284920
673933	284963
673973	284990
674048	285033
674105	284990
674275	285165
674360	285240
674443	285300
674478	285335
674523	285363
674570	285430
674583	285465
674675	285543
674775	285695
674873	285765
674918	285790
674988	285805
675185	285753
675268	285738
675280	285823
675148	285938
675253	286095
675368	286185
675528	286315
675605	286335
675700	286333
675940	286303
676055	286280
676153	286273
676253	286258
676283	286330
676200	286370
676220	286495
676230	286643
676220	286773
676400	287003
676398	287065
676403	287115
676345	287153
676275	287138
676148	287150
676068	287185
676060	287253
676005	287360
675973	287453
675948	287563
675895	287738
675890	287820
675858	287933
675845	288000
675868	288088
675905	288173
675918	288225
676003	288308
676068	288388
676190	288445
676263	288505
676293	288518
676280	288548
676258	288648
676258	288680
676283	288705
676320	288775
676328	288805
676333	288853
676333	288905
676298	289015
676290	289060
676290	289118
676310	289190
676363	289283
676388	289313
676403	289338
676445	289370
676548	289410
676625	289433
676738	289475
676885	289565
677003	289648
677050	289683
677088	289728
677100	289778
677145	289895
677160	290000
677203	290185
677235	290278
677313	290465
677420	290665
677473	290745
677490	290788
677528	290845
677550	290890
677583	290923
677658	290983
677693	291000
677738	291015
677778	291035
677868	291103
677893	291130
677930	291193
677960	291220
678008	291253
678075	291318
678208	291385
678215	291420
678223	291498
678275	291575
678353	291660
678430	291725
678543	291780
678573	291800
678668	291883
678735	291925
678770	291863
678838	291795
678883	291760
678978	291750
679048	291735
679115	291713
679180	291673
679215	291663
679298	291680
679353	291720
679425	291813
679440	291855
679733	291993
679818	291943
679875	291990
679958	292033
680023	292048
680110	292060
680208	292065
680283	292108
680308	292178
680328	292283
680438	292218
680528	292140
680663	292063
680790	291965
680920	291758
681023	291670
681090	291663
681095	291795
681140	291850
681183	291970
681198	292035
681290	292223
681475	292395
681538	292508
681690	292495
681855	292510
681988	292515
682118	292618
682223	292713
682403	292790
682555	292868
682590	292898
682628	292913
682818	292935
682873	292963
682950	293018
683040	293060
683080	293070
683220	293115
683278	293130
683355	293163
683413	293213
683513	293258
683635	293228
683670	293215
683723	293205
683770	293185
683835	293148
683865	293108
683973	293013
684035	292975
684160	292843
684193	292815
684243	292815
684295	292830
684305	292725
684265	292530
684380	292558
684505	292580
684528	292538
684700	292658
684813	292715
684948	292770
685095	292820
685340	292968
685295	293068
685273	293113
685260	293198
685245	293250
685230	293348
685178	293448
685118	293550
685115	293568
685135	293765
685150	293853
684938	293953
684818	293970
684685	294003
684435	294103
684300	294150
684230	294088
684200	294125
684175	294168
684190	294378
684200	294455
684205	294605
684193	294753
684190	294870
684193	295010
684200	295073
684198	295248
684238	295410
684290	295590
684445	295723
684520	295813
684605	295935
684668	295800
684778	295695
684918	295698
684980	295675
685030	295538
685115	295418
685145	295343
685150	295248
685203	295195
685178	295013
685150	294955
685213	294973
685500	295018
685625	295075
686095	295318
686193	295180
686285	295068
686405	294978
686485	294888
686775	295185
686873	295295
687070	295365
687355	295315
687570	295308
687860	295258
688053	295180
688205	295003
688285	294968
688340	294933
688403	294878
688420	294848
688435	294778
688393	294703
688373	294680
688360	294650
688363	294613
688533	294580
688673	294485
688620	294240
688568	294028
688568	293955
688558	293830
688450	293693
688383	293658
688310	293633
688205	293618
688178	293455
688165	293403
688160	293350
688168	293263
688178	293218
688198	293160
688238	293080
688338	292928
688360	292840
688400	292843
688433	292853
688460	292755
688468	292653
688463	292610
688523	292605
688800	292530
688783	292473
688783	292430
688723	292293
688660	292013
688628	291923
688595	291855
688555	291795
688510	291708
688518	291660
688518	291553
688523	291455
688598	291375
688778	291205
688945	291040
688980	290930
689023	290815
689058	290753
689093	290700
689165	290555
689203	290538
689288	290518
689340	290498
689413	290438
689450	290413
689555	290538
689583	290565
689610	290645
689785	290788
689848	290848
689885	290910
689990	290998
690000	291015
690103	291113
690185	291148
690245	291215
690403	291108
690463	291188
690640	291423
690548	291515
690485	291600
690760	291793
691025	292135
690968	292203
690913	292230
690885	292238
690820	292230
690773	292238
690660	292200
690668	292438
690730	292585
690770	292860
690795	293013
690768	293238
690718	293340
690585	293465
690510	293570
690438	293663
690445	293790
690448	293928
690455	294050
690475	294155
690513	294245
690510	294378
690520	294440
690535	294495
690685	294533
690688	294665
690678	294783
690695	294845
690733	294915
690823	294980
690905	295030
690953	295045
691005	295080
691085	295103
691178	295118
691268	295145
691388	294903
691453	294793
691538	294690
691533	294530
691515	294433
691398	294328
691335	294183
691550	294215
691628	294205
691695	294185
691768	294105
691915	294030
691925	293965
691950	293925
692040	293835
692095	293738
692143	293735
692285	293705
692363	293735
692488	293693
692615	293628
692720	293548
692745	293538
692793	293528
692815	293533
692845	293595
692908	293650
692970	293660
693118	293630
693043	293480
693143	293413
693213	293313
693188	293293
693165	293230
693223	293090
693243	293063
693293	292955
693293	292855
693263	292780
693265	292740
693288	292608
693368	292490
693448	292408
693533	292333
693583	292303
693645	292250
693693	292190
693653	292168
693620	292120
693578	292043
693328	291863
693373	291780
693503	291493
693553	291355
693593	291210
693630	291005
693655	290918
693705	290905
693715	290868
693708	290823
693668	290748
693663	290725
693665	290685
693685	290605
693718	290535
693738	290505
694028	290283
694213	290215
694243	290248
694278	290345
694338	290318
694385	290330
694418	290375
694465	290500
694480	290518
694515	290623
694515	290658
694573	290708
694638	290748
694680	290800
694685	290728
694708	290730
694735	290755
694823	290825
694865	290880
694920	290923
694910	290943
695005	291035
695095	291113
695280	291060
695453	291248
695558	291275
695623	291313
695758	291253
695853	291203
695863	291228
695908	291193
695938	291235
696058	291165
696053	291150
696173	291070
696235	291168
696338	291108
696315	291050
696438	291028
696510	291008
696583	291010
696628	290998
696600	290965
696678	290890
696750	290833
696738	290823
696888	290690
696760	290515
696923	290410
696938	290390
696968	290380
697020	290340
697095	290293
697113	290273
697210	290203
697318	290085
697408	290040
697458	290033
697515	290000
697580	289967
697667	289852
697642	289595
697695	289432
697627	289372
697557	289247
697242	289245
697165	289242
697082	289212
696920	289160
696857	289155
696697	289190
696592	289062
696362	289130
696220	288940
696160	288780
696120	288607
695890	288447
695792	288397
695702	288337
695705	288222
695675	288082
695630	287955
695595	287872
695582	287737
695562	287622
695505	287437
695462	287390
695510	287272
695597	287207
695665	287130
695742	286970
695765	286910
695827	286772
695880	286640
695985	286455
696052	286445
696137	286447
696230	286472
696257	286467
696370	286407
696435	286412
696500	286427
696492	286297
696572	286287
696765	286192
696815	286185
696865	286190
696962	286175
697120	286125
697192	286085
697312	285977
697375	285890
697270	285775
697205	285615
697152	285517
697100	285432
697072	285375
697052	285312
697047	285255
697052	285185
697022	285092
696972	284990
696992	284910
696980	284860
696810	284337
696725	283952
696697	283807
696672	283702
696705	283497
696760	283360
696790	283272
697222	283285
697375	283267
697505	283227
697772	283127
697885	283100
697925	283102
698140	283082
698317	283080
698557	283057
698755	283012
699037	282920
699142	282872
699332	282762
699487	282697
699587	282647
699690	282590
699965	282365
700015	282317
700052	282255
700077	282200
700252	282032
700320	281985
700472	281900
700552	281867
700612	281837
700677	281777
700900	281645
701000	281595
701072	281547
701152	281520
701430	281385
701547	281367
701670	281357
701762	281360
701940	281397
701867	281587
701830	281630
701747	281845
701742	281925
701752	281990
701767	282045
701792	282110
701807	282167
701832	282237
701837	282297
701852	282347
701912	282417
701927	282502
701925	282585
701952	282625
701967	282670
701975	282715
701962	282762
701970	282825
701985	282847
702035	282952
702065	283000
702097	283062
702190	283167
702185	283220
702207	283245
702315	283270
702425	283285
702515	283247
702607	283220
702665	283227
702775	283275
702845	283325
702960	283427
702922	283465
702877	283555
702842	283590
702810	283635
702775	283665
702750	283697
702667	283772
702590	283755
702490	283750
702290	283780
702162	283807
702085	283815
702012	283842
702050	283902
702062	283987
702075	284022
702080	284072
702065	284140
702065	284207
702042	284292
702005	284380
701997	284465
701940	284450
701890	284475
701870	284492
701852	284537
701812	284527
701742	284567
701722	284612
701682	284607
701592	284657
701567	284697
701537	284705
701477	284735
701425	284710
701300	284672
701217	284652
701162	284657
701107	284672
700977	284697
700935	284700
700895	284695
700752	284720
700652	284765
700445	284785
700335	284780
700232	284785
700167	284832
700125	284835
700035	284870
700022	284885
699897	284885
699870	284880
699880	284950
699895	284992
699892	285140
699962	285182
700002	285212
700025	285245
699997	285295
700007	285312
700017	285455
700045	285525
700120	285595
700062	285640
699975	285757
699925	285792
699955	285847
699977	285855
699977	285887
699907	285867
699935	286000
699925	286030
699902	286060
699885	286102
699892	286167
699915	286237
700062	286150
700097	286160
700240	286250
700257	286242
700322	286362
700385	286435
700445	286447
700357	286602
700365	286655
700510	286617
700595	286562
700605	286595
700700	286540
700760	286645
700810	286722
700825	286822
700892	286855
700880	286905
700932	286905
700907	287042
700985	287117
700960	287140
701015	287187
701137	287077
701232	287192
701257	287177
701287	287230
701425	287177
701490	287302
701510	287355
701957	287200
702017	287175
702072	287170
702062	287370
702007	287497
701865	287990
702105	288077
702072	288170
702462	288245
702452	288317
702510	288335
702502	288405
702615	288420
702685	288292
702655	288017
702685	287867
702747	287742
702770	287620
702900	287607
703017	287567
703040	287545
702945	287477
702997	287425
702997	287375
702947	287307
702870	287232
702757	287160
702652	287100
702557	287040
702512	286977
702505	286885
702777	286900
702942	286875
703085	286815
703160	286702
703280	286562
703382	286420
703472	286260
703535	286135
703750	286190
703837	286220
703937	286247
704052	286265
704117	286172
704070	286077
703932	285967
703867	285907
703817	285825
703745	285790
703577	285652
703590	285597
703660	285582
703822	285560
703915	285542
703880	285477
703947	285400
704087	285410
704260	285475
704422	285510
704407	285557
704537	285725
704682	285812
704715	285730
704815	285737
704990	285672
705215	285632
705240	285547
705402	285560
705592	285462
705612	285167
705632	285012
705667	285015
705712	284855
705780	284717
705810	284592
705905	284622
705932	284650
706102	284690
706140	284725
706180	284747
706277	284765
706295	284765
706355	284752
706412	284730
706457	284730
706515	284742
706572	284710
706645	284695
706700	284702
706755	284692
706802	284705
706830	284737
706867	284745
706892	284767
706945	284782
706992	284817
707062	284830
707125	284835
707172	284852
707207	284837
707242	284830
707277	284832
707310	284840
707352	284792
707372	284762
707450	284752
707485	284757
707500	284772
707607	284722
707655	284685
707627	284630
707582	284575
707552	284550
707500	284520
707417	284452
707442	284420
707500	284417
707510	284412
707557	284252
707595	284267
707655	284147
707712	284060
707897	283912
707912	283882
707865	283820
707802	283640
707785	283617
707655	283565
707590	283532
707532	283522
707500	283540
707442	283585
707422	283575
707390	283550
707367	283550
707282	283572
707212	283572
707162	283555
707080	283485
707032	283430
706955	283390
706915	283447
706920	283480
707010	283585
706995	283652
707095	283662
707170	283840
706935	284060
706902	283980
706875	283927
706827	283902
706767	283892
706742	283820
706717	283847
706707	284030
706655	284012
706545	284092
706502	284020
706477	283987
706445	283955
706370	283912
706317	283892
706280	283887
706207	283895
706127	283930
706107	283947
706062	283945
706082	283855
706055	283817
706020	283790
706007	283687
706012	283630
706070	283600
706155	283577
706190	283615
706247	283610
706307	283612
706360	283572
706397	283537
706422	283505
706457	283490
706535	283410
706527	283337
706477	283257
706472	283210
706442	283100
706405	283090
706422	283035
706437	283012
706420	282995
706392	282985
706322	282940
706280	282927
706225	282877
706207	282855
706200	282805
706170	282725
706210	282695
706177	282657
706140	282632
706055	282617
706055	282557
706042	282515
706020	282282
706092	282300
706100	282275
706010	282195
706020	282130
706097	282107
706237	282095
706447	282032
706587	282045
706700	282060
706772	282040
706910	281935
706997	281872
707177	281712
707335	281555
707370	281437
707500	281175
707547	281090
707567	281075
707625	281017
707700	280970
707740	280950
707765	280915
707777	280887
707790	280822
707795	280755
707827	280587
707852	280492
707905	280207
707982	279862
707932	279847
707935	279392
707935	279389
707942	279222
708000	279242
708052	279252
708085	279252
708127	279242
708152	279222
708210	279197
708347	279177
708415	279172
708490	279157
708552	279132
708772	279000
708877	278927
708980	278845
709060	278765
709220	278632
709327	278577
709440	278530
709535	278497
709637	278485
709730	278492
709962	278580
710242	278702
710632	278892
710772	278947
710947	278995
711180	279037
711382	279090
711527	279142
711705	279227
711832	279297
711955	279340
712190	279392
712292	279402
712437	279395
712592	279395
712725	279410
712855	279445
712950	279492
713045	279592
713215	279817
713285	279895
713377	279965
713600	280085
713717	280155
713925	280242
714222	280352
714350	280392
714695	280547
714810	280627
715000	280780
715115	280865
715365	281030
715430	281077
715775	281447
715877	281532
715957	281592
716100	281675
716305	281770
716780	282005
717310	282285
717530	282392
717912	282605
718050	282685
718477	282872
718617	282917
718717	282942
718935	282965
719007	282970
719145	282965
719212	282955
719422	282907
719557	282882
719797	282827
720537	282630
720895	282545
721650	282395
721822	282372
722012	282337
722240	282317
722442	282282
722627	282265
723010	282240
723190	282220
723385	282222
723527	282217
724082	282210
724232	282177
724472	282145
724600	282122
724787	282075
724852	282045
724922	282020
725000	281980
725140	281867
726025	281187
727257	280847
727315	280820
727370	280787
727425	280767
727567	280705
727680	280647
727710	280642
727740	280635
727862	280652
728265	280897
728415	281017
728520	281070
728587	281067
728617	281060
729080	280882
729122	280870
729245	280705
729292	280617
729292	280547
729342	280485
729422	280415
729562	280275
729930	279912
730042	279807
730095	279690
730110	279677
730200	279742
730215	279745
730297	279737
730472	279790
730512	279595
730652	279692
730670	279697
730695	279717
730827	279772
730942	279824
731342	280000
732505	279802
734900	280000
735900	280300
736500	280300
737400	280000
741555	278000
742500	277545
750900	273500
751500	273000
755373	268320
756300	267200
757600	267100
759000	267300
759340	266000
759942	263690
759918	263091
759922	263041
759927	263000
759957	262860
760000	262738
760068	262608
760180	262450
760313	262318
760605	262101
760820	261933
761118	261715
761420	261478
761548	261310
761618	261195
761695	261041
761813	260765
762093	260155
762253	259788
762503	259308
762570	259193
762713	259085
762785	259058
762953	259010
763025	259003
763088	259013
763155	259046
763208	259103
763293	259210
763333	259320
763373	259485
763380	259596
763400	259738
763405	259903
763425	259953
763483	259998
763580	260028
763673	259995
763755	259935
763818	259868
763933	259648
764185	259135
764305	258973
764370	258873
764530	258675
764590	258630
764655	258596
764750	258555
764850	258528
764993	258513
765285	258500
765818	258495
766038	258485
766293	258468
766370	258450
766488	258433
766553	258416
766690	258388
766993	258315
767145	258280
767213	258253
767313	258198
767395	258130
767423	258088
767450	258036
767463	257995
767458	257895
767440	257743
767368	257596
766850	257020
766733	256883
766578	256718
766445	256500
766385	256286
766375	256120
766395	255965
766483	255718
766745	255063
766818	254858
766870	254623
766913	254363
766945	254100
767027	253241
767027	253234
767030	253204
767031	253174
767033	253127
767034	253080
767034	253033
767033	252976
767028	252877
767021	252774
767163	252758
767233	252758
767465	252290
767543	252168
767633	252058
767678	252010
767823	251905
767980	251835
768103	251775
768275	251703
768463	251618
768545	251560
768630	251490
768723	251345
768758	251255
768768	251123
768765	250555
768733	250255
768715	250203
768675	250108
768550	249860
768513	249798
768195	249370
768103	249258
767940	249080
767890	249040
767745	248950
767588	248858
767328	248740
767205	248703
766975	248645
766823	248633
766793	248635
766083	248623
765965	248618
765848	248595
765648	248535
765405	248440
765260	248363
765230	248340
765092	248446
764963	248288
764929	248247
764895	248205
764861	248165
764827	248124
764537	247784
764252	247450
764085	247263
763748	246860
763660	246745
763600	246655
763350	246253
763288	246125
763225	245913
763105	245430
763045	245155
762975	244915
762840	244338
762790	244085
762608	243300
762555	243093
762500	242975
762413	242825
762188	242455
762115	242355
762005	242220
761918	242155
761690	242000
761193	241683
760830	241428
760778	241383
760463	241080
760303	240935
760205	240833
760135	240753
760098	240695
760068	240633
760000	240357
759897	239795
759845	239590
759800	239437
759727	239272
759422	238695
759230	238523
759150	238452
759030	238357
758895	238240
758640	238042
758552	237982
758477	237905
758425	237857
758370	237785
758295	237635
758272	237542
758275	237497
758267	237430
758282	236802
758275	236740
757625	234712
757577	234582
756895	233327
756872	233277
756412	232430
756242	231962
756125	231007
756120	230980
756082	230880
755902	230462
755877	230420
755747	230107
755695	230000
755658	229925
755580	229740
755493	229550
755465	229480
755455	229433
755410	229290
755398	229238
755355	229005
755345	228918
755313	228755
755290	228610
755248	228328
755223	228195
755218	228128
755170	227850
755163	227783
755168	227600
755205	227408
755243	227270
755278	227093
755333	226873
755350	226795
755358	226730
755423	226475
755463	226270
755528	225978
755545	225893
755575	225800
755623	225625
755658	225530
755820	225170
755935	224930
756068	224638
756217	224321
756304	224141
756418	223978
756535	223825
756784	223501
756893	223335
756972	223153
757005	223057
757097	222770
757124	222683
757217	222387
757260	222241
757275	222193
757321	222003
757426	221486
757515	221080
757648	220437
757672	220320
757849	219456
757885	219260
757901	219144
757941	218864
757959	218665
757961	218465
757946	218267
757909	218069
757879	217956
757857	217876
757720	217393
757690	217292
757654	217204
757605	217122
757540	217041
757483	216985
757368	216885
757130	216688
756905	216490
756463	216123
756100	215813
755993	215713
755873	215640
755653	215493
755218	215228
755005	215103
754835	214990
754730	214933
754673	214890
754633	214855
754601	214824
754533	214751
754475	214669
754438	214576
754427	214477
754431	214411
754440	214278
754493	214087
754772	213201
754841	213224
754849	213247
754804	213391
754848	213519
754990	213640
755065	213613
755089	213613
755160	213691
755252	213699
755220	213538
755214	213399
755234	213300
755299	213216
755337	213139
755432	212940
755537	212925
755578	213010
755722	213332
755850	213507
755869	213584
755899	213662
755938	213731
756022	213753
756091	213765
756187	213690
756406	213511
756569	213515
756552	213587
756577	213714
756596	213846
756646	213812
756713	213799
756808	213751
757514	213836
757669	213898
757706	213955
757759	214032
757818	214151
757843	214208
758182	214322
758898	214564
758902	214565
758918	214561
758929	214561
758939	214564
758946	214566
758952	214570
758967	214569
758981	214565
759018	214557
759025	214558
759042	214566
759092	214595
759127	214630
759167	214658
759199	214666
759210	214672
759245	214702
759251	214705
759305	214705
759325	214706
759347	214714
759399	214745
759418	214752
759477	214767
759492	214769
759573	214801
759591	214817
759672	214746
759700	214734
759724	214728
759756	214704
759785	214690
759820	214680
759858	214661
759872	214651
759885	214637
759895	214623
759936	214594
759940	214587
759941	214564
759960	214543
759975	214520
759990	214518
760001	214514
760045	214488
760152	214444
760165	214441
760197	214437
760236	214409
760246	214407
760259	214401
760297	214376
760302	214372
760325	214327
760381	214258
760391	214236
760406	214212
760430	214186
760459	214167
760499	214148
760511	214141
760524	214107
760532	214100
760548	214091
760578	214032
760619	213991
760624	213983
760642	213938
760657	213694
760665	213639
760673	213528
760676	213515
760671	213506
760688	213421
760705	213382
760709	213346
760725	213330
760733	213295
760745	213277
760747	213262
760745	213238
760746	213220
760756	213198
760759	213193
760767	213193
760797	213201
760806	213200
760834	213179
760844	213166
760854	213136
760861	213125
760891	213088
760914	213044
760945	213004
761003	213000
761098	212999
761162	213016
761191	213032
761221	213056
761247	213086
761263	213099
761286	213108
761356	213119
761385	213139
761416	213166
761467	213228
761483	213233
761497	213249
761511	213272
761519	213278
761573	213285
761635	213322
761712	213346
761748	213361
761819	213394
761883	213400
761958	213413
761972	213439
762013	213442
762031	213437
762056	213432
762079	213431
762086	213434
762147	213509
762191	213497
762201	213498
762279	213521
762318	213536
762349	213550
762381	213572
762445	213568
762483	213573
762496	213570
762518	213561
762538	213555
762545	213556
762568	213566
762588	213563
762598	213558
762634	213529
762692	213539
762735	213529
762773	213523
762793	213523
762805	213524
762822	213531
762837	213523
762849	213522
762850	213535
762903	213588
762941	213634
762961	213645
763027	213672
763085	213700
763136	213722
763212	213760
763228	213763
763272	213767
763291	213773
763303	213780
763318	213793
763334	213807
763345	213820
763354	213833
763358	213839
763362	213851
763368	213867
763372	213872
763387	213883
763429	213910
763449	213926
763488	213967
763511	213995
763542	214015
763559	214036
763588	214038
763629	214046
763684	214046
763701	214047
763719	214053
763733	214063
763773	214096
763792	214106
763837	214135
763861	214160
763924	214196
763938	214199
763990	214220
764025	214245
764032	214246
764056	214241
764167	214255
764217	214319
764255	214357
764258	214367
764257	214399
764260	214417
764267	214434
764297	214478
764306	214486
764344	214505
764362	214525
764375	214537
764407	214552
764440	214574
764477	214563
764506	214550
764538	214544
764551	214535
764565	214515
764633	214493
764688	214468
764715	214470
764808	214352
764883	214298
764920	214264
764937	214241
764950	214202
764963	214177
764956	214163
764982	214140
764995	214131
765008	214127
765046	214125
765067	214108
765127	214072
765136	214054
765159	214037
765170	214027
765177	214015
765183	213985
765191	213976
765202	213969
765316	213906
765354	213893
765384	213886
765411	213847
765431	213834
765444	213821
765464	213772
765489	213741
765492	213720
765500	213713
765509	213698
765539	213692
765566	213685
765597	213681
765626	213684
765641	213672
765670	213677
765691	213676
765700	213664
765713	213669
765801	213623
765812	213620
765839	213619
765847	213617
765857	213609
765877	213590
765898	213577
765945	213575
766013	213584
766036	213585
766075	213579
766105	213573
766139	213531
766146	213517
766152	213503
766169	213476
766192	213454
766208	213461
766299	213512
766352	213502
766453	213478
766478	213475
766534	213473
766609	213467
766650	213474
766657	213473
766671	213467
766691	213466
766715	213477
766725	213484
766741	213488
766763	213486
766795	213490
766814	213499
766834	213501
766850	213512
766865	213516
766889	213513
766921	213523
766983	213525
767004	213538
767012	213555
767041	213587
767102	213628
767107	213638
767137	213647
767203	213685
767233	213714
767250	213722
767261	213738
767302	213761
767319	213767
767326	213775
767339	213781
767343	213805
767337	213811
767341	213815
767339	213828
767332	213837
767327	213858
767323	213861
767325	213887
767318	213895
767324	213902
767321	213919
767331	213928
767340	213945
767353	214011
767372	214055
767392	214078
767395	214094
767411	214104
767414	214110
767414	214132
767428	214143
767439	214158
767470	214175
767479	214190
767487	214193
767480	214196
767480	214199
767487	214203
767488	214212
767498	214222
767484	214241
767488	214245
767487	214256
767493	214258
767491	214267
767485	214272
767492	214281
767492	214304
767503	214323
767503	214360
767514	214368
767518	214367
767532	214383
767545	214382
767551	214394
767568	214407
767571	214405
767577	214408
767579	214414
767587	214419
767587	214424
767594	214430
767594	214433
767604	214440
767631	214425
767642	214430
767655	214429
767656	214426
767671	214423
767668	214419
767679	214420
767696	214414
767705	214416
767709	214413
767710	214416
767717	214412
767733	214413
767756	214406
767756	214411
767781	214406
767780	214411
767798	214409
767812	214420
767822	214418
767833	214422
767848	214422
767850	214418
767848	214413
767854	214414
767859	214411
767881	214412
767891	214418
767922	214411
767933	214412
767937	214407
767946	214409
767954	214400
767972	214394
767983	214398
768006	214391
768013	214393
768028	214387
768033	214391
768050	214377
768101	214367
768115	214370
768142	214360
768171	214362
768188	214350
768206	214352
768225	214347
768255	214325
768275	214318
768275	214315
768308	214299
768326	214301
768330	214306
768344	214302
768350	214309
768359	214306
768364	214311
768380	214305
768412	214318
768429	214317
768435	214322
768459	214318
768461	214322
768496	214297
768527	214295
768542	214290
768567	214292
768581	214290
768596	214295
768608	214291
768619	214303
768633	214301
768642	214305
768667	214298
768679	214305
768688	214304
768694	214311
768704	214317
768718	214315
768718	214328
768731	214336
768745	214334
768748	214341
768750	214341
768785	214342
768792	214347
768799	214346
768806	214357
768815	214357
768822	214362
768830	214357
768842	214361
768849	214368
768869	214377
768862	214376
768862	214380
768870	214384
768866	214388
768868	214391
768872	214389
768880	214395
768886	214390
768899	214406
768913	214410
768918	214417
768921	214413
768925	214416
768942	214433
768952	214448
768972	214451
768980	214457
768983	214454
768998	214457
769002	214461
769014	214461
769022	214465
769041	214467
769041	214463
769043	214464
769051	214477
769072	214488
770323	214793
770461	214645
770448	214430
770527	214307
770717	214161
770896	214027
771031	214005
771165	213971
771277	213904
771434	213803
771613	213747
771826	213736
772005	213747
772173	213825
772363	213904
772442	213680
772296	213411
772475	213221
772755	213019
773080	212930
773438	212829
773775	212856
774270	212790
774563	212698
774806	212698
774985	212745
775054	212624
775186	212640
