#######river number and name
#1 Orbe
#2 Talent
#3 Mentue
#4 Areuse
#5 
#6 
#7 Broye
#8 Suze
#9 La jogne
#10 Sarine
#11 Glane
#12 Aare
#13 Guerbe
#14 Simme
#15 Kander
#16 Aare
#17 Luetschine
#18 Schwarze Luetschine
#19 Aare
#20 Rhein
#21 Rhein
#22 Vorderrhein
#23 Sense
#24 Landquart
#25 Birs
#26 La Sorne
#27 Scheulte
#28 Ergolz
#29 Sissle
#30 Aare
#31 Langete
#32 Wigger
#33 Suhr
#34 Aa
#35 Grosse Emme
#36 Ilfis
#37 Kleine Emme
#38 Sitter
#39 Entlen
#40 Reuss
#41 Sarner Aa
#42 Aa
#43 Reuss
#44 Schaechen
#45 Muota
#46 Sihl
#47 Glatt
#48 Limmat
#49 Thur
#50 Murg
#51 Toess
#52 Linth
#53 Waegitaler Aa
#54 Linth
#55 Sernf
#56 Hinterrhein
#57 Landwasser
#58 Albula
#59 Ragn da Ferrera
#60 Vispa
#61 Drance
#62 La Borgne
#63 La Liene
#64 La Vieze
#65 Grande Eau
#66 Venoge
#67 Rhone
#68 Rhone
#69 Doubs
#70 Ticino
#71 Moesa
#72 Diveria
#73 Cassarate
#74 Maggia
#75 Mera
#76 Poschiavino
#77 Flaz
#78 Spoel
#79 En
#80 Breggia			
#81 Faloppia			
#82 Etsch			
#83 Etsch			
#############################			
river_nr	x	y	river
26	584538	242550	rhine
26	584576	242552	rhine
26	584591	242552	rhine
26	584600	242551	rhine
26	584615	242545	rhine
26	584637	242534	rhine
26	584647	242531	rhine
26	584670	242528	rhine
26	584693	242527	rhine
26	584708	242527	rhine
26	584716	242530	rhine
26	584734	242540	rhine
26	584753	242555	rhine
26	584772	242572	rhine
26	584784	242588	rhine
26	584796	242605	rhine
26	584803	242609	rhine
26	584818	242616	rhine
26	584848	242624	rhine
26	584873	242630	rhine
26	584896	242637	rhine
26	584913	242645	rhine
26	584928	242656	rhine
26	584953	242678	rhine
26	584969	242696	rhine
26	584982	242717	rhine
26	584991	242733	rhine
26	585000	242749	rhine
26	585005	242753	rhine
26	585008	242762	rhine
26	585010	242773	rhine
26	585010	242787	rhine
26	585011	242800	rhine
26	585011	242814	rhine
26	585010	242829	rhine
26	585007	242848	rhine
26	585006	242863	rhine
26	585007	242869	rhine
26	585009	242875	rhine
26	585010	242878	rhine
26	585011	242883	rhine
26	585014	242887	rhine
26	585026	242903	rhine
26	585035	242914	rhine
26	585049	242931	rhine
26	585070	242953	rhine
26	585078	242959	rhine
26	585083	242961	rhine
26	585086	242961	rhine
26	585090	242961	rhine
26	585094	242961	rhine
26	585098	242960	rhine
26	585103	242958	rhine
26	585107	242955	rhine
26	585116	242947	rhine
26	585123	242938	rhine
26	585136	242917	rhine
26	585149	242899	rhine
26	585159	242890	rhine
26	585164	242887	rhine
26	585168	242887	rhine
26	585176	242886	rhine
26	585182	242886	rhine
26	585186	242887	rhine
26	585196	242892	rhine
26	585207	242899	rhine
26	585223	242910	rhine
26	585233	242918	rhine
26	585241	242924	rhine
26	585251	242934	rhine
26	585262	242942	rhine
26	585268	242946	rhine
26	585276	242952	rhine
26	585295	242962	rhine
26	585317	242975	rhine
26	585332	242985	rhine
26	585351	242999	rhine
26	585367	243011	rhine
26	585376	243020	rhine
26	585382	243026	rhine
26	585386	243032	rhine
26	585392	243040	rhine
26	585404	243064	rhine
26	585417	243091	rhine
26	585421	243105	rhine
26	585428	243118	rhine
26	585442	243146	rhine
26	585456	243174	rhine
26	585469	243202	rhine
26	585484	243231	rhine
26	585497	243260	rhine
26	585503	243271	rhine
26	585514	243280	rhine
26	585527	243303	rhine
26	585534	243314	rhine
26	585541	243322	rhine
26	585543	243324	rhine
26	585557	243336	rhine
26	585577	243351	rhine
26	585591	243361	rhine
26	585607	243368	rhine
26	585634	243377	rhine
26	585649	243380	rhine
26	585682	243387	rhine
26	585708	243394	rhine
26	585740	243399	rhine
26	585748	243403	rhine
26	585757	243411	rhine
26	585768	243420	rhine
26	585775	243429	rhine
26	585777	243436	rhine
26	585780	243448	rhine
26	585783	243459	rhine
26	585789	243477	rhine
26	585793	243491	rhine
26	585796	243507	rhine
26	585797	243512	rhine
26	585799	243519	rhine
26	585807	243530	rhine
26	585821	243547	rhine
26	585836	243563	rhine
26	585850	243577	rhine
26	585885	243605	rhine
26	585904	243620	rhine
26	585918	243632	rhine
26	585939	243656	rhine
26	585956	243677	rhine
26	585976	243699	rhine
26	585983	243705	rhine
26	585988	243709	rhine
26	585995	243714	rhine
26	586001	243718	rhine
26	586018	243726	rhine
26	586033	243730	rhine
26	586055	243734	rhine
26	586111	243745	rhine
26	586152	243753	rhine
26	586187	243759	rhine
26	586205	243761	rhine
26	586221	243762	rhine
26	586239	243760	rhine
26	586254	243756	rhine
26	586276	243749	rhine
26	586288	243746	rhine
26	586301	243746	rhine
26	586309	243747	rhine
26	586330	243755	rhine
26	586344	243759	rhine
26	586363	243764	rhine
26	586379	243765	rhine
26	586402	243759	rhine
26	586434	243752	rhine
26	586452	243751	rhine
26	586484	243755	rhine
26	586505	243759	rhine
26	586514	243760	rhine
26	586522	243759	rhine
26	586532	243759	rhine
26	586544	243757	rhine
26	586559	243756	rhine
26	586580	243754	rhine
26	586594	243754	rhine
26	586604	243751	rhine
26	586609	243749	rhine
26	586614	243745	rhine
26	586615	243740	rhine
26	586615	243736	rhine
26	586614	243727	rhine
26	586613	243717	rhine
26	586610	243707	rhine
26	586605	243691	rhine
26	586596	243670	rhine
26	586573	243611	rhine
26	586563	243582	rhine
26	586562	243568	rhine
26	586562	243558	rhine
26	586563	243552	rhine
26	586570	243546	rhine
26	586575	243543	rhine
26	586589	243538	rhine
26	586611	243534	rhine
26	586638	243527	rhine
26	586664	243524	rhine
26	586711	243516	rhine
26	586755	243506	rhine
26	586812	243493	rhine
26	586873	243484	rhine
26	586904	243483	rhine
26	586923	243483	rhine
26	586945	243485	rhine
26	586971	243490	rhine
26	587009	243500	rhine
26	587037	243510	rhine
26	587042	243511	rhine
26	587069	243519	rhine
26	587092	243524	rhine
26	587111	243524	rhine
26	587129	243517	rhine
26	587159	243505	rhine
26	587187	243489	rhine
26	587214	243476	rhine
26	587231	243464	rhine
26	587244	243450	rhine
26	587256	243434	rhine
26	587266	243416	rhine
26	587269	243398	rhine
26	587271	243378	rhine
26	587271	243345	rhine
26	587268	243332	rhine
26	587264	243308	rhine
26	587261	243286	rhine
26	587263	243271	rhine
26	587267	243256	rhine
26	587270	243246	rhine
26	587285	243216	rhine
26	587292	243192	rhine
26	587295	243178	rhine
26	587295	243169	rhine
26	587295	243139	rhine
26	587296	243127	rhine
26	587298	243117	rhine
26	587307	243101	rhine
26	587346	243048	rhine
26	587360	243034	rhine
26	587369	243029	rhine
26	587384	243028	rhine
26	587393	243028	rhine
26	587424	243036	rhine
26	587469	243050	rhine
26	587486	243059	rhine
26	587497	243070	rhine
26	587499	243074	rhine
26	587499	243079	rhine
26	587499	243083	rhine
26	587498	243090	rhine
26	587495	243098	rhine
26	587490	243110	rhine
26	587489	243119	rhine
26	587490	243128	rhine
26	587490	243135	rhine
26	587494	243141	rhine
26	587501	243146	rhine
26	587512	243147	rhine
26	587521	243147	rhine
26	587535	243143	rhine
26	587548	243138	rhine
26	587561	243134	rhine
26	587564	243134	rhine
26	587573	243133	rhine
26	587588	243132	rhine
26	587613	243131	rhine
26	587627	243129	rhine
26	587638	243127	rhine
26	587646	243124	rhine
26	587651	243119	rhine
26	587655	243111	rhine
26	587655	243107	rhine
26	587655	243099	rhine
26	587649	243089	rhine
26	587642	243081	rhine
26	587631	243070	rhine
26	587624	243062	rhine
26	587622	243055	rhine
26	587622	243049	rhine
26	587631	243031	rhine
26	587638	243022	rhine
26	587658	243000	rhine
26	587668	242988	rhine
26	587684	242978	rhine
26	587692	242975	rhine
26	587703	242973	rhine
26	587723	242973	rhine
26	587736	242974	rhine
26	587750	242974	rhine
26	587759	242970	rhine
26	587781	242962	rhine
26	587805	242953	rhine
26	587826	242947	rhine
26	587834	242945	rhine
26	587856	242941	rhine
26	587891	242932	rhine
26	587919	242925	rhine
26	587932	242926	rhine
26	587959	242927	rhine
26	588011	242924	rhine
26	588035	242921	rhine
26	588058	242915	rhine
26	588085	242907	rhine
26	588135	242885	rhine
26	588191	242860	rhine
26	588228	242841	rhine
26	588238	242830	rhine
26	588243	242828	rhine
26	588250	242827	rhine
26	588258	242828	rhine
26	588269	242829	rhine
26	588276	242827	rhine
26	588281	242826	rhine
26	588298	242821	rhine
26	588340	242808	rhine
26	588374	242797	rhine
26	588413	242783	rhine
26	588436	242773	rhine
26	588442	242768	rhine
26	588463	242753	rhine
26	588490	242732	rhine
26	588506	242724	rhine
26	588517	242721	rhine
26	588546	242721	rhine
26	588626	242722	rhine
26	588638	242722	rhine
26	588649	242728	rhine
26	588653	242734	rhine
26	588658	242743	rhine
26	588660	242749	rhine
26	588665	242758	rhine
26	588673	242767	rhine
26	588681	242773	rhine
26	588690	242776	rhine
26	588735	242790	rhine
26	588753	242796	rhine
26	588763	242802	rhine
26	588772	242813	rhine
26	588777	242823	rhine
26	588781	242835	rhine
26	588783	242844	rhine
26	588784	242856	rhine
26	588784	242869	rhine
26	588785	242888	rhine
26	588785	242901	rhine
26	588786	242910	rhine
26	588787	242917	rhine
26	588790	242921	rhine
26	588799	242922	rhine
26	588806	242922	rhine
26	588813	242919	rhine
26	588820	242913	rhine
26	588832	242899	rhine
26	588857	242870	rhine
26	588867	242862	rhine
26	588913	242848	rhine
26	588944	242838	rhine
26	588956	242833	rhine
26	588967	242827	rhine
26	588992	242808	rhine
26	588999	242804	rhine
26	589007	242799	rhine
26	589017	242796	rhine
26	589023	242794	rhine
26	589029	242795	rhine
26	589040	242803	rhine
26	589057	242820	rhine
26	589078	242848	rhine
26	589093	242869	rhine
26	589103	242880	rhine
26	589114	242885	rhine
26	589125	242888	rhine
26	589138	242888	rhine
26	589158	242886	rhine
26	589178	242884	rhine
26	589191	242886	rhine
26	589204	242891	rhine
26	589222	242902	rhine
26	589240	242909	rhine
26	589259	242914	rhine
26	589271	242915	rhine
26	589284	242916	rhine
26	589309	242914	rhine
26	589363	242910	rhine
26	589425	242906	rhine
26	589447	242906	rhine
26	589464	242911	rhine
26	589492	242922	rhine
26	589540	242944	rhine
26	589555	242955	rhine
26	589566	242967	rhine
26	589571	242977	rhine
26	589571	242983	rhine
26	589571	242989	rhine
26	589568	242996	rhine
26	589567	243000	rhine
26	589566	243002	rhine
26	589557	243012	rhine
26	589553	243018	rhine
26	589549	243024	rhine
26	589544	243032	rhine
26	589545	243037	rhine
26	589547	243041	rhine
26	589553	243046	rhine
26	589564	243050	rhine
26	589577	243053	rhine
26	589595	243055	rhine
26	589601	243055	rhine
26	589612	243055	rhine
26	589628	243053	rhine
26	589637	243050	rhine
26	589647	243044	rhine
26	589657	243036	rhine
26	589673	243021	rhine
26	589696	243000	rhine
26	589697	242999	rhine
26	589711	242991	rhine
26	589728	242982	rhine
26	589743	242979	rhine
26	589757	242979	rhine
26	589768	242979	rhine
26	589780	242982	rhine
26	589798	242987	rhine
26	589808	242993	rhine
26	589817	242998	rhine
26	589818	243000	rhine
26	589821	243003	rhine
26	589823	243008	rhine
26	589823	243014	rhine
26	589821	243021	rhine
26	589816	243031	rhine
26	589802	243051	rhine
26	589794	243068	rhine
26	589790	243083	rhine
26	589790	243094	rhine
26	589790	243106	rhine
26	589790	243117	rhine
26	589794	243128	rhine
26	589798	243135	rhine
26	589807	243148	rhine
26	589819	243159	rhine
26	589828	243161	rhine
26	589836	243162	rhine
26	589843	243161	rhine
26	589852	243157	rhine
26	589862	243149	rhine
26	589900	243110	rhine
26	589920	243092	rhine
26	589935	243083	rhine
26	589949	243078	rhine
26	589958	243078	rhine
26	589967	243078	rhine
26	589974	243080	rhine
26	589981	243083	rhine
26	589990	243088	rhine
26	590005	243105	rhine
26	590011	243115	rhine
26	590017	243123	rhine
26	590023	243135	rhine
26	590030	243146	rhine
26	590036	243153	rhine
26	590059	243179	rhine
26	590137	243256	rhine
26	590182	243306	rhine
26	590185	243310	rhine
26	590186	243315	rhine
26	590186	243319	rhine
26	590185	243325	rhine
26	590183	243333	rhine
26	590183	243338	rhine
26	590185	243343	rhine
26	590188	243348	rhine
26	590197	243355	rhine
26	590207	243361	rhine
26	590219	243368	rhine
26	590225	243374	rhine
26	590226	243345	rhine
26	590227	243351	rhine
26	590228	243357	rhine
26	590227	243366	rhine
26	590226	243370	rhine
26	590225	243374	rhine
26	590225	243374	rhine
26	590239	243406	rhine
26	590262	243451	rhine
26	590277	243472	rhine
26	590285	243481	rhine
26	590293	243485	rhine
26	590299	243488	rhine
26	590316	243491	rhine
26	590332	243490	rhine
26	590349	243486	rhine
26	590369	243477	rhine
26	590382	243467	rhine
26	590389	243457	rhine
26	590393	243443	rhine
26	590396	243430	rhine
26	590400	243399	rhine
26	590401	243385	rhine
26	590402	243380	rhine
26	590404	243373	rhine
26	590408	243369	rhine
26	590413	243367	rhine
26	590427	243366	rhine
26	590437	243368	rhine
26	590446	243372	rhine
26	590459	243384	rhine
26	590478	243402	rhine
26	590495	243417	rhine
26	590513	243430	rhine
26	590527	243439	rhine
26	590542	243450	rhine
26	590548	243456	rhine
26	590558	243467	rhine
26	590563	243477	rhine
26	590564	243481	rhine
26	590565	243489	rhine
26	590565	243495	rhine
26	590564	243502	rhine
26	590559	243518	rhine
26	590546	243562	rhine
26	590543	243581	rhine
26	590542	243592	rhine
26	590542	243601	rhine
26	590543	243608	rhine
26	590547	243618	rhine
26	590552	243624	rhine
26	590559	243630	rhine
26	590571	243635	rhine
26	590582	243639	rhine
26	590612	243644	rhine
26	590633	243648	rhine
26	590652	243654	rhine
26	590660	243659	rhine
26	590670	243666	rhine
26	590683	243677	rhine
26	590690	243684	rhine
26	590694	243691	rhine
26	590698	243698	rhine
26	590701	243704	rhine
26	590701	243712	rhine
26	590701	243722	rhine
26	590701	243734	rhine
26	590697	243754	rhine
26	590696	243761	rhine
26	590695	243771	rhine
26	590697	243778	rhine
26	590699	243787	rhine
26	590701	243796	rhine
26	590701	243804	rhine
26	590699	243818	rhine
26	590695	243846	rhine
26	590694	243857	rhine
26	590696	243865	rhine
26	590697	243871	rhine
26	590700	243876	rhine
26	590705	243880	rhine
26	590711	243883	rhine
26	590718	243883	rhine
26	590720	243882	rhine
26	590730	243881	rhine
26	590745	243879	rhine
26	590761	243878	rhine
26	590770	243878	rhine
26	590786	243882	rhine
26	590815	243892	rhine
26	590826	243893	rhine
26	590845	243892	rhine
26	590867	243887	rhine
26	590951	243869	rhine
26	590970	243866	rhine
26	590984	243866	rhine
26	590998	243867	rhine
26	591012	243869	rhine
26	591025	243873	rhine
26	591036	243881	rhine
26	591041	243887	rhine
26	591043	243893	rhine
26	591046	243898	rhine
26	591047	243903	rhine
26	591048	243909	rhine
26	591048	243917	rhine
26	591048	243926	rhine
26	591042	243945	rhine
26	591026	243997	rhine
26	591023	244012	rhine
26	591023	244026	rhine
26	591025	244037	rhine
26	591026	244043	rhine
26	591028	244051	rhine
26	591032	244062	rhine
26	591038	244075	rhine
26	591050	244092	rhine
26	591058	244100	rhine
26	591124	244133	rhine
26	591210	244181	rhine
26	591238	244196	rhine
26	591254	244207	rhine
26	591270	244223	rhine
26	591292	244245	rhine
26	591311	244261	rhine
26	591326	244277	rhine
26	591341	244287	rhine
26	591372	244307	rhine
26	591386	244318	rhine
26	591390	244324	rhine
26	591394	244330	rhine
26	591396	244336	rhine
26	591399	244346	rhine
26	591402	244358	rhine
26	591405	244372	rhine
26	591415	244392	rhine
26	591424	244409	rhine
26	591435	244424	rhine
26	591446	244431	rhine
26	591453	244435	rhine
26	591462	244438	rhine
26	591478	244440	rhine
26	591511	244440	rhine
26	591533	244437	rhine
26	591542	244435	rhine
26	591547	244435	rhine
26	591559	244436	rhine
26	591564	244437	rhine
26	591573	244439	rhine
26	591581	244441	rhine
26	591589	244441	rhine
26	591597	244439	rhine
26	591604	244436	rhine
26	591613	244429	rhine
26	591628	244419	rhine
26	591637	244415	rhine
26	591644	244412	rhine
26	591652	244411	rhine
26	591661	244412	rhine
26	591670	244413	rhine
26	591682	244415	rhine
26	591699	244417	rhine
26	591708	244418	rhine
26	591743	244419	rhine
26	591786	244421	rhine
26	591806	244424	rhine
26	591829	244429	rhine
26	591849	244438	rhine
26	591870	244453	rhine
26	591882	244464	rhine
26	591910	244493	rhine
26	591928	244516	rhine
26	591942	244535	rhine
26	591955	244558	rhine
26	591964	244580	rhine
26	591983	244643	rhine
26	591998	244700	rhine
26	592018	244772	rhine
26	592034	244827	rhine
26	592037	244837	rhine
26	592044	244851	rhine
26	592054	244871	rhine
26	592072	244899	rhine
26	592084	244918	rhine
26	592103	244946	rhine
26	592117	244962	rhine
26	592138	244983	rhine
26	592153	244994	rhine
26	592169	245003	rhine
26	592183	245008	rhine
26	592204	245011	rhine
26	592221	245011	rhine
26	592233	245012	rhine
26	592236	245011	rhine
26	592240	245010	rhine
26	592244	245005	rhine
26	592252	244999	rhine
26	592261	244992	rhine
26	592266	244988	rhine
26	592272	244987	rhine
26	592277	244987	rhine
26	592287	244989	rhine
26	592320	245006	rhine
26	592338	245018	rhine
26	592347	245024	rhine
26	592349	245032	rhine
26	592350	245038	rhine
26	592350	245043	rhine
26	592348	245051	rhine
26	592336	245078	rhine
26	592327	245099	rhine
26	592327	245109	rhine
26	592329	245116	rhine
26	592330	245125	rhine
26	592332	245131	rhine
26	592337	245142	rhine
26	592346	245160	rhine
26	592364	245193	rhine
26	592369	245206	rhine
26	592369	245224	rhine
26	592368	245243	rhine
26	592369	245258	rhine
26	592382	245299	rhine
26	592403	245361	rhine
26	592409	245376	rhine
26	592416	245388	rhine
26	592427	245394	rhine
26	592437	245398	rhine
26	592449	245400	rhine
26	592459	245398	rhine
26	592470	245396	rhine
26	592489	245383	rhine
26	592517	245346	rhine
26	592529	245333	rhine
26	592542	245320	rhine
26	592556	245318	rhine
26	592570	245325	rhine
26	592604	245350	rhine
26	592678	245415	rhine
26	592734	245465	rhine
26	592797	245524	rhine
26	592843	245570	rhine
26	592857	245589	rhine
26	592872	245620	rhine
26	592891	245657	rhine
26	592899	245682	rhine
26	592903	245706	rhine
26	592905	245714	rhine
26	592908	245734	rhine
26	592920	245751	rhine
26	592947	245768	rhine
26	593014	245806	rhine
26	593033	245816	rhine
26	593047	245821	rhine
26	593057	245822	rhine
26	593067	245822	rhine
26	593078	245820	rhine
26	593114	245809	rhine
26	593129	245804	rhine
26	593155	245798	rhine
26	593200	245793	rhine
26	593257	245792	rhine
26	593294	245794	rhine
26	593308	245795	rhine
26	593324	245800	rhine
26	593341	245806	rhine
26	593353	245813	rhine
26	593362	245819	rhine
26	593369	245826	rhine
26	593378	245834	rhine
26	593380	245846	rhine
26	593382	245857	rhine
26	593383	245871	rhine
26	593384	245880	rhine
26	593383	245890	rhine
26	593382	245902	rhine
26	593379	245932	rhine
26	593373	245987	rhine
26	593366	246053	rhine
26	593360	246118	rhine
26	593359	246157	rhine
26	593361	246172	rhine
26	593364	246182	rhine
26	593366	246188	rhine
26	593371	246196	rhine
26	593374	246198	rhine
26	593379	246203	rhine
26	593391	246214	rhine
26	593408	246227	rhine
26	593433	246248	rhine
26	593459	246275	rhine
26	593468	246282	rhine
26	593479	246286	rhine
26	593487	246287	rhine
26	593500	246285	rhine
26	593518	246280	rhine
26	593527	246278	rhine
26	593545	246278	rhine
26	593561	246280	rhine
26	593574	246284	rhine
26	593584	246287	rhine
26	593593	246292	rhine
26	593598	246297	rhine
26	593604	246307	rhine
26	593607	246316	rhine
26	593608	246326	rhine
26	593610	246353	rhine
26	593611	246380	rhine
26	593613	246396	rhine
26	593617	246408	rhine
26	593622	246419	rhine
26	593628	246432	rhine
26	593634	246444	rhine
26	593642	246455	rhine
26	593656	246467	rhine
26	593670	246477	rhine
26	593689	246489	rhine
26	593704	246498	rhine
26	593717	246508	rhine
26	593738	246528	rhine
26	593751	246544	rhine
26	593762	246554	rhine
26	593774	246559	rhine
26	593801	246566	rhine
26	593854	246581	rhine
26	593888	246591	rhine
26	593914	246598	rhine
26	593933	246600	rhine
26	593949	246599	rhine
26	593974	246596	rhine
26	593983	246594	rhine
26	593996	246594	rhine
26	594006	246594	rhine
26	594015	246597	rhine
26	594029	246603	rhine
26	594061	246621	rhine
26	594118	246652	rhine
26	594137	246667	rhine
26	594147	246675	rhine
27	601082	244410	rhine
27	601074	244423	rhine
27	601070	244425	rhine
27	601061	244425	rhine
27	601037	244414	rhine
27	601022	244409	rhine
27	600941	244407	rhine
27	600902	244405	rhine
27	600884	244403	rhine
27	600866	244399	rhine
27	600850	244391	rhine
27	600817	244372	rhine
27	600787	244356	rhine
27	600775	244348	rhine
27	600753	244327	rhine
27	600724	244297	rhine
27	600709	244282	rhine
27	600696	244266	rhine
27	600686	244255	rhine
27	600678	244248	rhine
27	600668	244245	rhine
27	600652	244244	rhine
27	600620	244250	rhine
27	600606	244250	rhine
27	600593	244249	rhine
27	600580	244246	rhine
27	600570	244242	rhine
27	600559	244237	rhine
27	600541	244223	rhine
27	600523	244203	rhine
27	600515	244193	rhine
27	600510	244187	rhine
27	600504	244183	rhine
27	600497	244177	rhine
27	600479	244168	rhine
27	600465	244162	rhine
27	600456	244154	rhine
27	600448	244145	rhine
27	600431	244126	rhine
27	600394	244076	rhine
27	600382	244061	rhine
27	600370	244052	rhine
27	600343	244040	rhine
27	600329	244037	rhine
27	600311	244036	rhine
27	600277	244038	rhine
27	600265	244040	rhine
27	600250	244042	rhine
27	600238	244042	rhine
27	600221	244042	rhine
27	600196	244040	rhine
27	600174	244038	rhine
27	600153	244033	rhine
27	600134	244029	rhine
27	600123	244029	rhine
27	600113	244029	rhine
27	600104	244033	rhine
27	600099	244037	rhine
27	600095	244042	rhine
27	600092	244051	rhine
27	600089	244066	rhine
27	600086	244091	rhine
27	600081	244104	rhine
27	600077	244109	rhine
27	600072	244114	rhine
27	600065	244118	rhine
27	600059	244121	rhine
27	600046	244123	rhine
27	600029	244126	rhine
27	599992	244133	rhine
27	599979	244135	rhine
27	599938	244144	rhine
27	599913	244153	rhine
27	599881	244167	rhine
27	599873	244171	rhine
27	599861	244175	rhine
27	599854	244176	rhine
27	599848	244177	rhine
27	599844	244174	rhine
27	599837	244169	rhine
27	599830	244161	rhine
27	599814	244148	rhine
27	599800	244138	rhine
27	599770	244123	rhine
27	599754	244112	rhine
27	599724	244100	rhine
27	599713	244098	rhine
27	599701	244096	rhine
27	599657	244094	rhine
27	599617	244093	rhine
27	599605	244093	rhine
27	599596	244096	rhine
27	599551	244116	rhine
27	599505	244139	rhine
27	599484	244148	rhine
27	599477	244150	rhine
27	599463	244151	rhine
27	599452	244150	rhine
27	599441	244147	rhine
27	599434	244145	rhine
27	599423	244139	rhine
27	599417	244133	rhine
27	599409	244125	rhine
27	599403	244121	rhine
27	599398	244119	rhine
27	599386	244117	rhine
27	599370	244116	rhine
27	599349	244115	rhine
27	599334	244113	rhine
27	599328	244110	rhine
27	599316	244101	rhine
27	599300	244084	rhine
27	599292	244078	rhine
27	599282	244073	rhine
27	599274	244070	rhine
27	599265	244069	rhine
27	599255	244068	rhine
27	599239	244068	rhine
27	599223	244068	rhine
27	599210	244067	rhine
27	599205	244067	rhine
27	599185	244067	rhine
27	599180	244066	rhine
27	599176	244067	rhine
27	599171	244070	rhine
27	599164	244074	rhine
27	599154	244081	rhine
27	599138	244095	rhine
27	599125	244107	rhine
27	599115	244118	rhine
27	599110	244125	rhine
27	599107	244132	rhine
27	599105	244136	rhine
27	599103	244142	rhine
27	599102	244154	rhine
27	599101	244180	rhine
27	599098	244200	rhine
27	599095	244217	rhine
27	599088	244245	rhine
27	599080	244266	rhine
27	599074	244279	rhine
27	599069	244287	rhine
27	599062	244293	rhine
27	599051	244299	rhine
27	599025	244308	rhine
27	599008	244312	rhine
27	599002	244313	rhine
27	598996	244313	rhine
27	598987	244313	rhine
27	598982	244311	rhine
27	598974	244309	rhine
27	598966	244306	rhine
27	598959	244304	rhine
27	598945	244296	rhine
27	598938	244293	rhine
27	598925	244284	rhine
27	598918	244280	rhine
27	598913	244274	rhine
27	598904	244262	rhine
27	598892	244247	rhine
27	598886	244239	rhine
27	598876	244229	rhine
27	598862	244222	rhine
27	598846	244217	rhine
27	598838	244216	rhine
27	598831	244217	rhine
27	598825	244220	rhine
27	598817	244224	rhine
27	598800	244236	rhine
27	598767	244263	rhine
27	598750	244276	rhine
27	598736	244286	rhine
27	598725	244292	rhine
27	598719	244294	rhine
27	598715	244295	rhine
27	598701	244299	rhine
27	598685	244303	rhine
27	598669	244307	rhine
27	598659	244312	rhine
27	598652	244315	rhine
27	598641	244323	rhine
27	598624	244336	rhine
27	598577	244373	rhine
27	598563	244385	rhine
27	598555	244390	rhine
27	598546	244393	rhine
27	598537	244393	rhine
27	598521	244392	rhine
27	598515	244392	rhine
27	598503	244393	rhine
27	598483	244397	rhine
27	598472	244397	rhine
27	598464	244397	rhine
27	598460	244396	rhine
27	598450	244391	rhine
27	598442	244386	rhine
27	598434	244379	rhine
27	598425	244372	rhine
27	598415	244364	rhine
27	598400	244357	rhine
27	598390	244353	rhine
27	598358	244341	rhine
27	598335	244334	rhine
27	598316	244328	rhine
27	598290	244322	rhine
27	598279	244315	rhine
27	598272	244309	rhine
27	598250	244292	rhine
27	598243	244288	rhine
27	598237	244287	rhine
27	598232	244288	rhine
27	598224	244291	rhine
27	598197	244308	rhine
27	598177	244317	rhine
27	598161	244322	rhine
27	598139	244325	rhine
27	598110	244325	rhine
27	598079	244324	rhine
27	598052	244324	rhine
27	598039	244326	rhine
27	598035	244329	rhine
27	598031	244334	rhine
27	598028	244338	rhine
27	598027	244342	rhine
27	598026	244347	rhine
27	598026	244354	rhine
27	598026	244366	rhine
27	598025	244379	rhine
27	598022	244388	rhine
27	598014	244395	rhine
27	598002	244400	rhine
27	597980	244404	rhine
27	597958	244406	rhine
27	597928	244408	rhine
27	597909	244409	rhine
27	597890	244411	rhine
27	597802	244409	rhine
27	597760	244411	rhine
27	597740	244413	rhine
27	597714	244418	rhine
27	597698	244424	rhine
27	597689	244430	rhine
27	597683	244435	rhine
27	597677	244444	rhine
27	597673	244454	rhine
27	597671	244463	rhine
27	597671	244478	rhine
27	597671	244484	rhine
27	597672	244499	rhine
27	597678	244517	rhine
27	597680	244528	rhine
27	597681	244536	rhine
27	597680	244541	rhine
27	597678	244547	rhine
27	597671	244553	rhine
27	597642	244576	rhine
27	597616	244597	rhine
27	597569	244629	rhine
27	597548	244647	rhine
27	597531	244659	rhine
27	597521	244663	rhine
27	597511	244663	rhine
27	597499	244664	rhine
27	597486	244663	rhine
27	597469	244662	rhine
27	597460	244662	rhine
27	597455	244665	rhine
27	597449	244669	rhine
27	597448	244676	rhine
27	597449	244683	rhine
27	597453	244691	rhine
27	597461	244706	rhine
27	597465	244715	rhine
27	597466	244719	rhine
27	597467	244722	rhine
27	597467	244725	rhine
27	597466	244729	rhine
27	597465	244732	rhine
27	597463	244737	rhine
27	597459	244743	rhine
27	597455	244751	rhine
27	597444	244764	rhine
27	597437	244770	rhine
27	597419	244784	rhine
27	597398	244795	rhine
27	597387	244802	rhine
27	597374	244814	rhine
27	597362	244825	rhine
27	597330	244845	rhine
27	597312	244858	rhine
27	597299	244868	rhine
27	597285	244875	rhine
27	597269	244882	rhine
27	597257	244888	rhine
27	597251	244892	rhine
27	597242	244900	rhine
27	597229	244917	rhine
27	597221	244932	rhine
27	597216	244946	rhine
27	597216	244956	rhine
27	597217	244963	rhine
27	597220	244970	rhine
27	597226	244980	rhine
27	597232	244987	rhine
27	597244	244998	rhine
27	597258	245010	rhine
27	597280	245028	rhine
27	597289	245036	rhine
