x	y
788557	138831
788483	138771
788376	138734
788335	138704
788291	138700
788247	138713
788192	138724
788115	138715
788125	138671
788119	138630
788122	138578
788098	138510
788026	138385
788021	138342
787985	138302
787941	138226
787859	138126
787780	138088
787742	138064
787718	138031
787599	137939
787565	137921
787540	137886
787400	137779
787292	137715
787202	137620
786961	137448
786929	137534
786878	137572
786803	137592
786753	137687
786721	137697
786684	137691
786575	137603
786534	137552
786517	137552
786516	137607
786494	137622
786476	137642
786450	137647
786298	137573
786253	137570
786182	137598
786143	137598
786105	137588
786053	137555
786032	137531
786037	137487
786025	137464
785997	137494
785968	137511
785845	137505
785757	137597
785723	137530
785675	137532
785667	137556
785669	137617
785503	137650
785450	137604
785440	137572
785440	137526
785401	137524
785374	137527
785317	137471
785275	137438
785259	137401
785254	137343
785211	137338
785189	137350
785161	137349
785124	137317
785081	137334
784969	137316
784937	137300
784882	137336
784845	137350
784783	137391
784745	137364
784711	137355
784699	137329
784668	137303
784662	137269
784643	137236
784602	137219
784552	137225
784520	137223
784490	137215
784460	137191
784306	137202
784283	137225
784261	137241
784226	137240
784201	137223
784168	137160
784155	137131
784169	137080
784162	137040
784168	137018
784165	136991
784131	136967
784123	136934
784075	136884
784069	136861
783851	136581
783792	136530
783733	136495
783548	136282
783478	136250
783461	136220
783425	136172
783400	136183
783383	136171
783378	136146
783336	136082
783295	136071
783285	136034
783277	136019
783214	135982
783156	135921
783037	135921
782972	135943
782938	135951
782918	135964
782910	135967
782902	135966
782887	135954
782861	135926
782832	135911
782824	135905
782795	135874
782741	135855
782704	135835
782621	135800
782572	135776
782557	135771
782505	135772
782489	135769
782476	135762
782465	135753
782447	135728
782441	135717
782439	135699
782419	135652
782403	135644
782377	135621
782294	135603
782264	135603
782237	135589
782233	135566
782214	135521
782198	135516
782136	135503
782126	135492
782111	135486
782106	135454
782096	135436
782101	135388
782092	135366
782086	135356
782060	135340
782019	135325
781987	135305
781982	135275
781962	135258
781947	135247
781931	135243
781912	135242
781899	135247
781875	135241
781816	135230
781784	135206
781754	135219
781705	135204
781660	135209
781636	135208
781575	135216
781538	135209
781482	135184
781441	135160
781397	135161
781377	135156
781349	135146
781326	135142
781303	135143
781269	135152
781254	135152
781236	135146
781218	135135
781199	135127
781155	135114
781147	135110
781134	135090
781097	135079
781018	135027
781000	135001
780976	134954
780945	134937
780923	134915
780903	134907
780819	134849
780795	134845
780771	134844
780735	134849
780722	134841
780699	134823
780647	134825
780629	134831
780618	134839
780607	134851
780598	134862
780552	134753
780492	134649
780461	134619
780374	134586
780333	134498
780271	134424
780184	134306
780132	134213
780067	134173
779961	134172
779917	134198
779807	134216
779640	134273
779560	134260
779469	134265
779380	134296
779287	134379
779238	134406
779200	134423
779134	134427
779089	134455
778979	134574
778876	134645
778807	134712
778715	134894
778642	134965
778573	135017
778528	135089
778504	135168
778324	135313
778223	135330
778083	135386
778006	135428
777830	135495
777798	135519
777746	135542
777695	135544
777625	135660
777576	135769
777496	135801
777444	135852
777401	135921
777392	135986
777306	135892
777229	135856
777194	135825
777181	135816
777146	135794
777074	135769
777058	135770
777011	135824
776989	135840
776969	135849
776949	135856
776928	135858
776909	135858
776887	135848
776839	135819
776820	135805
776646	135630
776630	135566
776621	135495
776602	135488
776567	135472
776551	135459
776496	135397
776459	135350
776377	135263
776318	135211
776281	135186
774373	139669
771259	143106
771899	143917
771962	144039
772057	144231
772218	144440
772429	144619
772641	144784
772857	144969
773015	145073
773247	145228
773399	145341
773617	145441
773835	145556
774092	145727
774273	145671
774434	145634
774540	145606
774680	145574
774930	145585
775094	145663
775225	145856
775315	146094
775353	146184
775473	146387
775576	146510
775722	146668
775815	146785
775913	146872
775970	147034
776012	147150
776054	147291
776116	147447
776153	147588
776133	147788
776035	147906
775805	148013
775582	148178
775656	148543
775602	148775
775544	148982
775494	149109
775529	149301
775586	149427
775744	149596
775724	149804
775749	149996
775945	150216
776089	150402
776080	150649
776067	150794
775993	150982
775921	151076
775838	151189
775827	151244
775849	151390
775905	151538
775985	151642
775985	151745
775974	151884
775993	152003
776112	152095
776181	152241
776231	152432
776246	152555
776350	152702
776512	152845
776764	153026
776418	153043
776227	153069
776102	153087
775849	153186
775702	153278
775495	153379
775327	153505
775086	153515
774812	153499
774576	153499
774301	153493
774061	153472
773896	153469
773791	153502
773688	153629
773606	153708
773529	153811
773485	153955
773468	154075
773463	154305
773464	154455
773601	154691
773720	154861
773514	154843
773268	154868
773149	154988
773210	155096
773196	155270
773290	155397
773487	155601
773453	155656
773353	155894
773263	156102
773121	156439
773030	156668
772981	156857
772988	157002
773034	157188
773234	157202
773334	157210
773504	157198
773709	157198
773855	157196
774055	157200
774255	157195
774441	157159
774557	157136
774657	157098
774803	157312
774871	157413
774967	157581
775099	157724
775197	157806
775324	157974
775468	158020
775642	158052
775866	158201
776018	158324
776175	158469
776221	158584
776313	158716
776481	158815
776692	158799
776909	158734
777015	158676
777187	158610
777331	158648
777445	158686
777559	158748
777670	158916
777773	159043
777897	159056
777998	159053
778168	159052
778301	159125
778375	159201
778587	159336
778686	159368
778847	159362
779052	159351
779127	159353
779361	159398
779618	159549
779726	159631
779960	159721
780203	159802
780386	159886
780605	159945
780755	159984
780955	159998
781215	160004
781464	160054
781703	160115
781961	160190
782170	160250
782433	160341
782542	160418
782659	160551
782791	160674
782955	160727
783145	160747
783295	160750
783465	160759
783595	160786
783810	160781
783965	160804
784114	160838
784165	161029
784202	161170
784243	161336
784265	161492
784196	161670
784006	161896
783747	162036
783541	162091
783340	162132
783088	162201
782922	162268
782874	162362
782785	162540
782914	162618
782977	162719
783048	162881
783129	163058
783176	163194
783172	163374
783327	163413
783451	163435
783697	163411
783828	163359
783904	163315
784086	163229
784254	163333
784422	163432
784566	163515
784709	163618
784849	163811
784960	164014
785161	164218
785306	164232
785481	164215
785708	164140
785748	164376
785769	164572
785789	164763
785771	164917
785817	165108
785879	165260
785993	165533
786074	165715
786170	165902
786238	165998
786338	166196
786506	166079
786582	166031
786755	165935
786934	165983
787156	166128
787352	166303
787573	166498
787654	166675
787755	166882
787832	167004
787950	167077
787804	167205
787692	167386
787565	167557
787575	167711
787549	167903
787330	168084
787202	168238
787021	168446
786840	168542
786698	168746
786503	168962
786324	169143
786057	169457
785891	169684
785772	169876
785717	170125
785770	170412
785916	170620
786013	170772
786093	170974
786063	171209
786019	171388
785976	171537
785853	171670
785699	171841
785660	172026
785676	172186
785763	172328
785920	172507
786097	172641
786210	172738
786356	172917
786464	173019
786640	173265
786781	173239
786872	173219
786932	173164
786993	173053
787053	172911
787134	172866
787280	172896
787351	172967
787679	172967
787740	173027
787901	173007
787957	173058
788012	173063
788088	173138
788219	173229
788315	173305
788451	173340
788578	173391
788663	173416
788754	173416
788749	173557
788747	173644
788729	173815
788699	173976
788914	174064
788964	174147
789124	174197
789308	174055
789542	174273
789735	174256
789919	174290
790036	174281
790103	174223
790254	174290
790455	174231
790597	174214
790664	174256
790966	174248
791345	174037
791369	174102
791454	174216
791483	174385
791547	174436
791657	174444
791752	174451
791894	174464
791967	174462
792050	174473
792114	174473
792175	174495
792232	174503
792280	174490
792342	174471
792403	174477
792507	174472
792598	174567
792614	174678
792590	174765
792594	174852
792602	174932
792594	175050
792567	175137
792515	175205
792440	175284
792337	175403
792313	175564
792209	175744
792238	175811
792301	175882
792381	175941
792440	176017
792439	176079
792458	176386
792527	176436
792611	176512
792680	176603
792687	176763
792694	176882
792680	177014
792632	177112
792576	177153
792534	177258
792374	177362
792284	177523
792214	177523
792151	177585
791956	177569
791827	177557
791761	177585
791663	177843
791572	177781
791509	177793
791431	177921
791383	178036
791449	178212
791467	178318
791505	178413
791438	178737
791386	178894
791328	178989
791281	179132
791295	179180
791359	179400
791505	179699
791632	179745
791652	179818
791632	179898
791804	180270
791904	180436
792010	180609
792196	180868
792449	181060
792568	181167
792802	181217
792881	181246
793100	181499
792920	181964
793067	182063
793118	182189
793468	182454
793685	182712
793915	182943
793999	183117
794173	183194
794467	183187
794711	183383
794690	183648
794718	183997
794751	184148
794767	184358
794843	184648
794918	184768
794963	184953
795014	185118
795139	185283
795230	185428
795315	185607
795611	185827
795691	185867
795987	185896
796232	185940
796406	185943
796820	185914
797346	185900
797560	185935
797985	186157
798099	186190
798274	186245
798640	186329
798680	186474
798691	186604
798641	186744
798591	186849
798682	187079
798733	187334
798793	187529
798869	187724
798939	187844
799125	187903
799335	187993
799625	188047
799856	188077
800051	188131
800206	188196
800242	188356
800252	188526
800293	188711
800393	188946
800514	189181
800619	189310
800855	189525
800911	189610
801046	189759
800876	189885
800816	189990
800787	190141
800787	190286
800843	190426
800998	190590
801120	190658
801240	190695
801359	190747
801492	190889
801640	191006
801694	191112
801752	191228
801796	191308
801874	191425
802013	191522
802097	191578
802141	191664
802189	191754
802231	191975
802254	192146
802307	192281
802324	192353
802464	192307
802599	192212
802809	192031
802963	191846
803033	191750
803192	191535
803267	191404
803342	191299
803377	191244
803552	191309
803722	191393
803943	191493
804068	191577
804273	191632
804499	191666
804659	191696
804804	191830
804925	191980
805075	192070
805290	192034
805515	192014
805741	192018
805936	192042
806061	192117
806247	192277
806402	192416
806588	192516
806783	192560
806933	192590
807043	192560
807178	192409
807302	192279
807367	192173
807537	192028
807687	192032
807777	192077
807842	192112
807903	192177
808048	192327
808154	192471
808394	192716
808500	192761
808673	192842
808895	192856
809096	192980
809189	193289
809290	193452
809460	193630
809638	193761
809847	193924
809940	194109
810040	194295
810125	194427
810305	194362
810610	194251
810730	194215
810845	194215
811004	194233
811085	194233
811325	194264
811518	194295
811689	194388
811898	194465
812091	194473
812300	194473
812462	194511
812597	194505
812777	194495
813028	194549
813018	194699
813014	194934
813049	195004
813084	195069
813135	195204
813075	195305
813030	195395
812930	195530
812941	195640
812946	195715
812981	195805
812996	195860
813022	196065
813057	196220
813078	196295
812988	196526
812844	196731
812744	196862
812629	197052
812595	197102
812505	197283
812475	197428
812481	197693
812511	197803
812577	197893
812687	198028
812818	198173
812868	198303
812903	198413
812944	198528
812954	198693
812990	198878
812980	199123
813066	199353
813077	199528
813102	199633
813193	199858
813238	199978
813369	200218
813419	200343
813425	200558
813425	200738
813406	200943
813421	201128
813462	201338
813597	201348
813662	201358
813847	201367
814037	201382
814212	201396
814498	201435
814718	201450
814853	201475
815034	201707
815135	201384
815302	201292
815486	201200
815619	201125
815777	201050
815928	200991
816097	200855
816217	200755
816352	200670
816467	200589
816717	200448
816832	200578
816887	200603
817003	200693
817103	200788
817273	200717
817453	200621
817618	200601
817703	200711
817709	200856
817789	201046
817874	201166
818025	201220
818205	201250
818460	201264
818610	201269
818825	201268
818981	201278
819131	201302
819161	201447
819206	201522
819227	201697
819187	201877
819098	202013
818953	202143
818748	202369
818599	202480
818449	202685
818385	202886
818355	203066
818351	203361
818366	203576
818387	203746
818498	203956
818618	203991
818843	204085
819083	204100
819249	204139
819489	204213
819684	204303
819815	204473
819851	204663
819911	204873
819887	205098
819862	205308
819883	205508
819933	205693
820029	205868
820110	206088
820165	206228
820180	206343
820231	206498
820306	206638
820382	206788
820472	206918
820537	207018
820623	207173
820638	207318
820654	207458
820679	207558
820724	207623
820855	207672
820965	207732
821030	207892
821036	208072
821026	208222
821072	208387
821197	208487
821307	208587
821433	208657
821613	208731
821778	208746
821988	208765
822234	208759
822474	208744
822694	208743
822924	208742
823109	208762
823521	209156
823686	209331
823822	209450
823977	209545
